caseid,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,salary
14287,29,2,250967,8,11,2,9,0,4,1,0,0,40,38,0
14288,27,0,285432,7,12,4,13,1,2,1,0,0,40,38,0
14289,20,2,36235,7,12,4,0,1,4,0,0,0,40,38,0
14290,51,1,110965,12,14,4,9,3,4,1,0,0,40,38,0
14291,45,2,123283,11,9,5,6,4,2,0,0,0,15,38,0
14292,31,2,152940,15,10,2,2,0,4,1,0,0,40,38,0
14293,29,2,376680,11,9,4,12,3,2,1,0,0,40,38,0
14294,56,2,231232,9,13,2,0,0,4,1,0,0,30,1,0
14295,55,4,168625,15,10,0,12,1,4,0,0,0,12,38,1
14296,26,2,33939,15,10,4,12,3,4,1,0,0,20,38,0
14297,46,2,155659,15,10,2,2,0,4,1,15024,0,45,38,1
14298,32,1,190228,11,9,2,7,0,4,1,0,0,40,38,0
14299,28,2,216178,11,9,2,11,0,4,1,0,0,40,38,0
14300,27,2,587310,5,4,4,7,2,4,1,0,0,35,12,0
14301,23,2,155919,6,5,3,2,1,4,1,0,0,40,25,0
14302,59,2,227386,0,6,2,2,0,4,1,0,0,40,38,0
14303,26,2,138152,2,8,4,2,2,3,1,0,0,48,12,0
14304,36,2,167482,0,6,4,5,1,4,1,0,0,40,38,0
14305,18,2,57957,11,9,4,11,3,4,0,0,0,15,38,0
14306,33,2,157747,6,5,0,5,1,4,1,0,0,70,38,0
14307,60,4,88570,8,11,2,13,5,4,0,0,0,15,10,1
14308,40,2,273308,11,9,0,6,4,4,0,0,0,48,25,0
14309,48,2,216292,11,9,2,4,0,4,1,0,0,43,38,0
14310,27,4,131298,0,6,2,2,0,4,1,0,0,48,38,0
14311,19,2,386378,15,10,4,7,3,4,1,0,0,20,38,0
14312,38,2,179668,9,13,2,9,0,4,1,0,0,50,38,1
14313,26,2,210812,15,10,0,2,1,4,1,0,0,43,38,0
14314,45,0,311671,8,11,2,10,0,4,1,3908,0,40,38,0
14315,20,2,215247,15,10,4,0,3,4,0,0,0,20,38,0
14316,32,0,125856,11,9,0,2,4,4,1,0,0,40,38,0
14317,22,2,74631,15,10,4,5,3,4,0,0,0,13,38,0
14318,22,2,24008,11,9,4,0,1,4,1,0,0,40,38,0
14319,38,5,354591,11,9,4,7,4,2,0,114,0,38,38,0
14320,34,2,155343,11,9,2,2,0,4,1,0,1848,50,38,1
14321,46,2,308334,3,2,6,7,4,3,0,0,0,30,25,0
14322,39,2,245361,9,13,0,3,1,4,0,0,0,25,38,0
14323,79,4,158319,11,9,6,7,1,4,0,0,0,24,38,0
14324,24,2,314823,11,9,4,11,3,4,1,0,0,40,5,0
14325,31,2,211334,15,10,2,2,0,4,1,2407,0,65,38,0
14326,37,4,73199,9,13,2,11,0,1,1,3137,0,77,39,0
14327,23,2,126550,11,9,4,2,2,4,1,0,0,40,38,0
14328,31,2,260782,15,10,2,13,0,4,1,0,1579,45,7,0
14329,29,2,114224,9,13,2,9,0,4,1,0,0,40,38,1
14330,22,5,64292,9,13,4,9,3,4,0,0,0,43,38,0
14331,55,1,219775,11,9,0,7,4,4,0,0,0,38,38,0
14332,43,2,212894,11,9,0,2,2,4,1,0,0,40,38,0
14333,23,2,260019,5,4,4,4,4,3,1,0,0,36,25,0
14334,29,2,228075,11,9,4,0,4,4,1,0,0,35,25,0
14335,22,2,239806,8,11,4,7,2,4,0,0,0,40,25,0
14336,22,2,324637,15,10,4,11,1,4,1,0,0,42,38,0
14337,25,2,163620,11,9,2,3,0,4,1,7298,0,84,38,1
14338,29,2,194200,15,10,4,6,3,4,1,0,0,45,38,0
14339,25,5,129200,15,10,4,13,1,2,1,0,0,40,38,0
14340,33,0,207172,11,9,4,3,1,4,0,0,0,40,38,0
14341,33,2,135312,9,13,4,9,1,4,1,0,0,40,38,1
14342,31,2,100734,10,16,4,9,1,4,0,0,0,28,38,0
14343,30,1,226443,12,14,2,9,0,4,1,0,1887,45,38,1
14344,55,2,110871,9,13,2,11,0,4,1,0,0,40,38,0
14345,36,2,192704,2,8,4,3,1,4,1,4650,0,50,38,0
14346,28,2,78870,9,13,4,11,1,4,1,8614,0,40,38,1
14347,42,2,107762,12,14,2,9,0,4,1,0,0,40,38,1
14348,51,2,183611,7,12,0,3,4,4,1,0,0,55,10,0
14349,62,1,249078,9,13,0,9,1,2,0,0,0,40,38,0
14350,65,3,208452,15,10,2,11,0,4,1,0,0,35,38,1
14351,23,2,302195,9,13,2,9,0,4,1,0,0,40,38,0
14352,47,2,379118,5,4,2,2,0,2,1,0,0,60,38,1
14353,50,3,174855,11,9,0,3,4,4,0,0,0,40,38,0
14354,32,4,39369,9,13,2,2,0,4,1,0,0,40,38,0
14355,37,0,196348,15,10,2,6,0,4,1,0,0,40,38,0
14356,31,2,340917,11,9,4,2,4,4,1,14344,0,40,38,1
14357,76,2,97077,0,6,6,11,4,2,0,0,0,12,38,0
14358,54,2,200098,9,13,0,11,1,2,0,0,0,60,38,0
14359,32,0,127651,9,13,2,9,0,4,1,0,0,40,38,1
14360,31,2,315128,15,10,4,0,1,4,0,0,0,52,38,0
14361,31,0,206823,9,13,0,10,1,4,1,0,0,50,38,1
14362,65,4,316093,14,15,0,9,1,4,1,0,1668,40,38,0
14363,30,2,112115,11,9,2,6,0,4,1,0,0,60,20,1
14364,21,2,250051,15,10,4,9,3,4,0,0,0,10,38,0
14365,40,0,298635,12,14,2,12,0,1,1,0,1902,40,29,1
14366,26,5,109193,15,10,4,2,1,4,0,0,0,40,38,0
14367,18,2,130849,1,7,4,7,3,4,0,0,0,8,38,0
14368,34,1,43959,11,9,2,7,0,4,1,0,0,50,38,0
14369,44,4,27242,15,10,4,4,3,4,1,0,0,60,38,0
14370,30,2,53158,7,12,4,12,1,4,0,0,0,40,38,0
14371,36,4,206520,9,13,4,2,3,4,1,0,0,40,38,0
14372,31,2,164190,15,10,2,9,0,4,1,0,0,50,38,1
14373,22,2,287988,15,10,4,11,1,4,1,0,0,20,38,0
14374,23,2,83891,11,9,4,11,3,1,1,0,0,40,38,0
14375,49,2,65087,12,14,2,3,0,4,1,15024,0,50,38,1
14376,39,4,363418,9,13,5,2,3,4,1,0,0,35,38,0
14377,19,2,278870,15,10,4,5,3,4,1,0,0,16,38,0
14378,30,2,174789,7,12,2,3,0,4,1,0,1848,50,38,1
14379,25,2,228608,15,10,4,2,2,1,0,0,0,40,0,0
14380,46,2,263568,11,9,2,6,0,4,1,0,0,40,38,0
14381,37,2,117381,12,14,2,9,0,4,1,0,0,45,38,0
14382,41,0,83411,11,9,2,7,0,4,1,0,0,40,38,0
14383,40,4,49156,15,10,2,9,0,4,1,0,0,20,38,0
14384,44,2,421449,11,9,0,0,4,4,0,0,0,40,38,0
14385,32,2,238944,11,9,2,6,0,4,1,0,0,40,38,0
14386,58,2,188982,11,9,2,5,0,2,1,0,0,20,38,1
14387,48,2,175925,11,9,2,6,0,4,1,0,0,48,38,0
14388,34,2,164190,9,13,2,3,0,4,1,0,0,40,38,0
14389,29,2,232914,8,11,4,0,3,2,0,0,0,40,38,0
14390,46,3,120121,9,13,2,11,0,4,1,0,0,50,38,1
14391,36,1,180805,11,9,4,13,1,1,1,0,0,40,38,0
14392,59,1,161944,9,13,4,0,1,4,1,0,0,38,38,0
14393,29,2,319149,2,8,2,13,0,4,1,0,0,40,25,0
14394,25,2,290528,11,9,2,6,0,4,1,0,0,40,38,0
14395,27,2,123984,7,12,4,7,1,1,0,0,0,35,29,0
14396,48,2,34186,11,9,2,4,0,4,1,0,0,70,38,0
14397,51,0,282680,10,16,4,9,1,4,0,0,1564,70,38,1
14398,36,2,183892,11,9,0,13,1,4,1,8614,0,45,38,1
14399,42,1,195124,1,7,0,11,4,4,1,7430,0,50,32,1
14400,49,5,55938,9,13,2,0,0,4,1,0,0,40,38,1
14401,33,2,209900,15,10,4,12,3,4,1,0,0,20,38,0
14402,40,2,179717,9,13,0,11,1,4,1,0,1564,60,38,1
14403,26,2,150361,9,13,4,9,1,4,0,0,0,40,38,0
14404,59,2,252714,11,9,2,6,0,4,1,0,0,30,21,0
14405,30,2,205204,11,9,4,0,3,4,0,0,0,40,38,0
14406,31,1,168906,7,12,2,0,5,4,0,0,0,35,38,0
14407,30,2,112115,9,13,2,3,0,4,1,0,0,50,38,1
14408,27,2,116531,9,13,4,3,1,4,0,0,0,40,38,0
14409,56,2,191917,7,12,0,0,4,4,0,4101,0,40,38,0
14410,24,2,341294,11,9,2,6,0,4,1,0,0,40,38,0
14411,47,2,216734,9,13,0,11,4,4,0,0,0,50,38,0
14412,51,2,182187,9,13,4,9,1,2,1,0,0,35,38,0
14413,34,2,424988,11,9,2,2,0,4,1,0,0,45,38,0
14414,47,2,379118,11,9,0,7,4,2,1,0,0,9,38,0
14415,47,2,168232,15,10,2,0,0,4,1,0,0,44,38,1
14416,20,2,147171,15,10,4,0,4,1,0,0,0,40,39,0
14417,31,2,193650,1,7,0,7,1,4,0,0,0,40,38,0
14418,42,2,200187,8,11,0,7,4,4,0,0,0,32,38,0
14419,52,2,188644,4,3,3,2,2,4,1,0,0,40,25,0
14420,56,2,398067,11,9,6,0,1,4,0,0,0,40,38,0
14421,53,2,29658,11,9,2,2,0,4,1,0,0,40,38,1
14422,26,2,154966,15,10,2,11,0,4,1,0,0,50,38,1
14423,81,2,364099,15,10,0,0,1,4,0,0,0,20,38,0
14424,57,0,97837,15,10,0,9,1,4,1,0,0,48,38,1
14425,34,2,117983,11,9,4,0,1,4,0,0,0,40,38,0
14426,24,2,64167,8,11,4,12,4,2,0,0,0,40,38,0
14427,20,2,315877,11,9,4,7,4,4,1,0,2001,40,38,0
14428,68,0,232151,15,10,0,0,2,2,0,2346,0,40,38,0
14429,60,2,225526,11,9,5,11,1,4,0,0,0,32,38,0
14430,37,0,289653,15,10,2,2,0,4,1,0,0,40,38,0
14431,25,2,179462,5,4,4,5,4,4,1,0,0,40,38,0
14432,36,0,67317,11,9,2,0,0,4,1,0,0,40,38,0
14433,45,2,77764,7,12,2,2,0,4,1,0,0,40,38,0
14434,34,2,253438,15,10,2,3,0,4,1,0,0,60,38,1
14435,31,2,150309,9,13,5,3,1,4,0,0,0,70,38,0
14436,47,4,83064,9,13,2,4,0,4,1,0,0,60,38,0
14437,60,4,376973,11,9,2,2,0,4,1,0,0,42,38,1
14438,75,2,311184,9,13,2,3,0,4,1,0,0,24,38,0
14439,43,1,159449,15,10,2,10,0,4,1,0,0,40,38,0
14440,18,2,168288,11,9,4,5,3,4,1,0,0,40,38,0
14441,25,2,74883,9,13,4,12,1,1,0,0,1092,40,29,0
14442,20,2,275190,11,9,4,0,3,4,0,0,0,40,38,0
14443,32,2,189838,11,9,4,11,1,4,0,0,0,50,38,0
14444,57,3,101338,9,13,2,3,0,4,1,0,0,20,38,0
14445,43,2,331894,15,10,2,13,0,4,1,0,0,60,38,1
14446,18,4,40293,11,9,4,4,2,4,1,0,0,40,38,0
14447,41,1,88904,9,13,5,9,4,2,0,0,0,40,38,0
14448,48,2,145041,11,9,4,6,2,4,1,0,0,40,5,0
14449,35,2,46385,11,9,2,13,0,4,1,5178,0,90,38,1
14450,41,5,363591,8,11,2,3,0,4,1,0,0,40,38,0
14451,23,2,183327,11,9,4,2,3,2,0,0,1594,20,38,0
14452,32,5,182556,9,13,2,10,0,4,1,0,1887,45,38,1
14453,33,2,267859,11,9,4,2,3,4,1,0,0,40,7,0
14454,58,2,190747,11,9,2,6,0,4,1,0,0,40,38,0
14455,22,2,162869,15,10,4,11,2,4,1,0,0,65,38,0
14456,33,2,141229,15,10,0,7,1,4,0,0,0,50,38,0
14457,42,4,174216,14,15,2,9,0,4,1,0,0,38,38,1
14458,25,2,366416,11,9,4,0,3,4,0,0,0,40,38,0
14459,39,2,172538,11,9,2,9,0,4,1,0,0,50,38,1
14460,35,2,193026,9,13,2,11,0,4,1,0,0,45,38,1
14461,50,2,184424,15,10,2,0,5,4,0,0,1902,38,38,1
14462,49,1,337768,12,14,2,3,0,4,1,0,0,50,38,1
14463,25,1,179059,9,13,4,9,3,4,1,0,0,40,38,0
14464,47,0,99549,15,10,0,0,4,2,0,0,0,40,38,0
14465,46,2,72619,15,10,2,3,5,4,0,0,0,40,38,1
14466,42,5,55764,7,12,0,9,1,2,1,0,0,40,38,0
14467,37,2,30267,1,7,4,13,1,4,1,0,0,60,38,1
14468,25,2,308144,9,13,4,2,1,4,1,0,0,40,25,0
14469,29,2,206351,0,6,2,2,0,4,1,5013,0,40,38,0
14470,26,2,282304,15,10,4,11,1,4,1,0,0,45,38,0
14471,45,3,142719,9,13,2,3,0,4,1,0,0,40,38,1
14472,34,2,114973,11,9,5,3,4,4,0,0,0,30,38,0
14473,33,0,159548,7,12,4,0,4,2,0,0,0,40,38,0
14474,43,2,91209,9,13,2,3,0,4,1,0,0,40,38,1
14475,28,2,196564,11,9,2,2,0,4,1,0,0,45,38,0
14476,51,4,149220,15,10,2,4,0,4,1,0,0,75,38,0
14477,21,2,169699,15,10,4,7,1,4,0,0,0,35,38,0
14478,23,2,218215,7,12,4,7,3,4,0,0,0,35,38,0
14479,30,2,156718,11,9,4,12,1,4,0,0,0,40,38,0
14480,46,2,55720,12,14,2,3,0,4,1,0,0,45,38,1
14481,38,3,257250,11,9,4,4,1,4,1,0,0,50,38,0
14482,20,2,194630,11,9,4,11,1,4,1,0,0,40,38,0
14483,36,2,398931,9,13,2,9,0,4,1,0,1485,50,38,1
14484,37,4,362062,14,15,2,9,0,4,1,99999,0,50,38,1
14485,44,1,101593,12,14,4,9,1,4,1,0,1876,42,38,0
14486,33,2,196266,11,9,2,2,0,4,1,0,0,40,38,1
14487,45,1,197332,9,13,4,3,1,4,1,0,0,40,38,0
14488,47,2,97842,15,10,2,2,0,4,1,0,0,40,38,0
14489,54,2,86837,11,9,2,2,0,1,1,0,1902,40,38,1
14490,17,2,57324,0,6,4,7,3,4,1,0,0,30,38,0
14491,43,2,116852,11,9,2,3,5,4,0,0,0,36,31,1
14492,45,2,154430,9,13,6,9,1,4,0,10520,0,50,38,1
14493,37,2,38468,15,10,4,0,1,4,0,0,0,40,38,0
14494,44,1,188808,8,11,2,2,0,4,1,0,0,40,38,1
14495,55,1,177163,12,14,6,9,4,4,0,914,0,50,38,0
14496,41,2,187322,11,9,2,6,0,4,1,0,0,48,38,0
14497,23,2,107578,9,13,4,0,3,4,0,2174,0,40,38,0
14498,38,2,168680,15,10,4,0,3,2,0,0,0,40,38,0
14499,23,2,256755,9,13,4,5,2,4,0,0,0,40,4,0
14500,35,2,360799,11,9,2,2,0,4,1,7298,0,40,38,1
14501,18,2,188476,1,7,4,3,3,4,1,0,0,20,38,0
14502,47,2,30457,8,11,2,7,0,4,1,0,0,40,38,0
14503,25,2,252752,15,10,4,9,1,4,0,0,0,8,38,0
14504,41,4,443508,11,9,2,3,0,4,1,0,0,50,38,0
14505,23,2,244408,15,10,4,0,2,1,0,0,0,24,39,0
14506,41,2,178983,11,9,2,0,5,4,0,0,0,40,38,0
14507,26,2,143068,15,10,2,3,0,4,1,2407,0,50,38,0
14508,30,1,247328,15,10,4,0,1,4,1,0,0,40,38,0
14509,42,2,201732,15,10,2,11,0,4,1,0,0,40,38,1
14510,35,2,246829,11,9,0,3,4,4,0,0,0,40,38,0
14511,29,2,119170,15,10,5,12,4,4,0,0,0,40,38,0
14512,21,2,207923,15,10,3,0,3,4,0,0,0,15,38,0
14513,48,5,170142,12,14,0,9,1,4,1,0,0,40,38,1
14514,44,4,187164,11,9,0,13,4,4,1,0,0,60,38,0
14515,34,1,303867,6,5,4,7,3,4,1,0,0,40,38,0
14516,19,2,291429,11,9,4,7,3,4,0,0,0,25,38,0
14517,32,2,213179,15,10,0,2,3,4,1,0,0,40,38,1
14518,31,5,111843,7,12,5,7,4,2,0,0,0,40,38,0
14519,25,2,297154,11,9,2,5,0,4,1,2407,0,40,38,0
14520,47,0,68493,11,9,2,0,0,2,1,0,0,40,38,1
14521,46,0,340718,1,7,6,0,1,4,0,0,0,40,38,0
14522,18,2,194059,2,8,4,0,3,4,1,0,0,40,38,0
14523,31,2,47296,15,10,2,0,5,4,0,0,1740,20,38,0
14524,28,5,286310,11,9,2,0,3,4,0,0,0,40,38,0
14525,38,2,207202,11,9,2,6,0,4,1,0,0,48,38,1
14526,33,3,132601,11,9,2,2,0,4,1,0,0,40,38,1
14527,41,2,160785,8,11,2,3,0,4,1,0,0,40,38,1
14528,46,2,117849,15,10,2,11,0,4,1,15024,0,40,38,1
14529,38,1,225605,15,10,2,9,0,4,1,0,0,44,38,0
14530,24,2,190290,9,13,4,11,1,4,1,0,0,60,38,0
14531,49,2,164799,11,9,2,6,0,4,1,0,0,40,38,1
14532,60,0,21876,15,10,0,9,1,0,0,0,0,40,38,0
14533,44,2,160785,9,13,2,11,0,4,1,0,0,60,38,1
14534,63,3,272425,8,11,2,3,0,4,1,0,0,40,38,1
14535,40,2,168538,11,9,2,11,0,4,1,0,0,60,38,1
14536,45,3,204205,15,10,2,3,0,4,1,0,0,50,38,1
14537,49,2,142287,15,10,2,0,0,4,1,0,1902,50,38,1
14538,36,2,169926,11,9,0,11,1,4,0,0,0,40,38,0
14539,65,1,205024,11,9,2,7,0,4,1,0,0,8,38,0
14540,41,2,374764,9,13,6,3,4,4,1,0,0,20,38,0
14541,25,2,108779,12,14,5,7,3,4,0,0,0,40,38,0
14542,60,2,227332,8,11,6,0,1,4,1,0,0,40,38,0
14543,17,1,246308,1,7,4,9,3,4,0,0,0,20,32,0
14544,28,2,51331,7,12,2,3,5,4,0,0,0,16,38,1
14545,31,2,153078,7,12,4,2,3,3,1,0,0,50,38,0
14546,47,2,169180,12,14,4,9,1,4,0,0,0,35,38,0
14547,45,4,193451,15,10,2,13,0,4,1,0,0,45,38,0
14548,51,2,305147,9,13,4,9,1,4,1,0,0,40,38,0
14549,23,2,138892,11,9,4,6,3,2,1,0,0,40,38,0
14550,44,4,402397,12,14,2,3,5,4,0,0,1902,60,38,1
14551,34,2,223267,11,9,4,3,2,4,1,0,0,50,38,0
14552,19,2,29250,15,10,4,9,3,4,1,0,0,10,38,0
14553,46,5,29696,11,9,2,13,0,4,1,0,0,40,38,0
14554,30,2,315640,10,16,2,9,0,1,1,0,1977,40,2,1
14555,37,2,632613,0,6,2,4,0,4,1,0,0,35,25,0
14556,56,2,282023,14,15,2,9,0,4,1,0,0,45,38,1
14557,29,2,77760,11,9,2,0,0,4,1,0,0,45,38,0
14558,46,4,148599,12,14,2,2,0,4,1,0,0,50,38,1
14559,55,2,414994,11,9,2,2,0,4,1,0,0,40,38,0
14560,45,2,339863,9,13,0,11,1,4,1,8614,0,48,38,1
14561,34,2,499249,11,9,3,5,1,4,1,0,0,40,12,0
14562,41,2,252058,9,13,4,0,1,4,1,0,0,40,38,0
14563,34,2,117963,14,15,2,9,0,4,1,0,0,50,38,1
14564,27,2,194652,11,9,4,2,3,2,1,0,0,40,38,0
14565,29,2,299705,15,10,4,5,4,2,1,0,0,37,38,0
14566,19,0,27433,2,8,4,7,3,4,0,0,0,30,38,0
14567,47,1,39986,9,13,2,9,0,4,1,0,0,40,38,0
14568,43,3,135342,15,10,2,3,0,4,1,0,0,50,38,1
14569,52,2,270142,8,11,5,3,4,2,0,0,0,60,38,0
14570,33,4,118267,7,12,0,11,1,4,1,0,0,60,38,0
14571,29,2,266043,6,5,2,13,0,4,1,0,0,40,38,0
14572,23,2,35633,11,9,2,5,0,4,1,0,0,40,38,0
14573,23,2,74568,15,10,4,3,1,4,1,0,0,40,38,0
14574,39,2,214816,9,13,2,3,0,4,1,0,0,60,38,0
14575,43,2,222971,4,3,4,6,4,4,0,0,0,40,25,0
14576,31,2,259425,11,9,2,2,0,4,1,0,0,40,38,1
14577,47,3,212120,11,9,2,2,0,4,1,0,0,40,38,1
14578,26,2,245880,11,9,4,0,1,4,1,0,0,60,38,0
14579,58,1,54947,15,10,4,9,1,4,0,0,0,55,38,0
14580,47,3,79627,14,15,0,9,1,4,1,27828,0,50,38,1
14581,55,2,151474,9,13,4,12,2,4,0,0,1590,38,38,0
14582,26,2,132661,11,9,2,3,5,4,0,5013,0,40,38,0
14583,28,2,161674,11,9,4,6,4,4,0,0,0,40,38,0
14584,36,2,62346,11,9,2,2,0,2,1,0,0,40,38,0
14585,40,2,227236,11,9,2,11,0,4,1,0,0,50,38,0
14586,19,2,283033,1,7,4,7,1,4,1,0,0,40,38,0
14587,63,4,298249,9,13,2,11,0,4,1,10605,0,40,38,1
14588,42,2,251229,9,13,2,13,0,4,1,0,0,40,38,0
14589,76,2,199949,6,5,2,10,0,4,1,0,0,13,38,0
14590,23,5,305498,8,11,4,12,1,4,0,0,0,40,38,0
14591,38,4,203836,4,3,4,13,1,4,1,0,0,40,38,0
14592,33,5,79440,12,14,4,9,1,1,1,0,0,30,23,0
14593,48,1,142719,12,14,2,9,0,4,1,0,0,40,38,1
14594,56,2,119859,15,10,0,13,1,4,1,0,0,40,38,1
14595,32,2,141410,11,9,2,6,0,2,1,0,0,40,38,0
14596,44,1,202872,15,10,0,9,4,4,0,0,0,25,38,0
14597,27,2,198813,11,9,0,0,3,2,0,0,0,40,38,0
14598,33,0,129707,15,10,4,3,1,4,1,0,0,50,38,0
14599,22,2,445758,4,3,4,5,1,4,1,0,0,40,25,0
14600,44,2,173981,11,9,2,2,0,4,1,0,0,40,38,0
14601,42,2,108506,11,9,2,13,0,0,1,0,0,60,38,0
14602,34,2,134886,15,10,4,0,1,4,0,0,0,40,38,0
14603,45,0,181970,11,9,2,0,0,4,1,0,1672,40,38,0
14604,57,3,282913,11,9,2,11,0,4,1,0,0,40,4,0
14605,59,1,196013,9,13,2,9,0,4,1,0,0,40,38,1
14606,33,0,348491,15,10,2,3,5,2,0,0,0,40,38,1
14607,52,2,416164,11,9,2,4,0,3,1,0,0,49,25,0
14608,17,2,121037,2,8,4,11,3,4,0,0,0,15,38,0
14609,29,2,103111,11,9,4,7,3,4,1,0,0,30,1,0
14610,63,4,147589,9,13,2,11,0,4,1,0,0,30,38,1
14611,20,2,24008,15,10,4,5,1,4,1,0,0,24,38,0
14612,42,3,123838,14,15,2,9,0,4,1,0,1977,50,38,1
14613,50,4,175456,11,9,2,4,0,4,1,0,0,50,38,0
14614,55,2,84774,11,9,2,8,5,4,0,0,0,30,38,0
14615,27,2,194590,7,12,2,0,5,2,0,0,0,25,38,0
14616,28,2,134566,9,13,2,3,0,4,1,0,0,45,38,0
14617,55,2,211678,8,11,2,6,0,4,1,0,0,45,38,0
14618,44,0,44822,15,10,2,2,0,4,1,0,0,40,38,0
14619,53,5,144586,15,10,4,10,1,4,0,0,0,40,38,0
14620,23,2,119156,11,9,2,2,0,4,1,0,0,40,38,0
14621,25,2,371987,11,9,0,0,1,4,0,0,0,40,38,0
14622,44,5,144125,9,13,0,9,1,4,0,0,0,40,38,0
14623,55,2,31905,12,14,2,3,0,4,1,0,1977,40,38,1
14624,48,4,121124,15,10,2,9,0,4,1,0,0,35,38,1
14625,46,2,58126,11,9,2,2,0,4,1,0,0,40,38,0
14626,26,2,318518,15,10,4,13,1,4,1,0,0,40,38,0
14627,30,2,296509,5,4,5,4,1,4,1,0,0,45,25,0
14628,32,2,473133,12,14,2,9,0,4,1,0,0,40,38,1
14629,52,2,155434,11,9,2,3,0,4,1,0,0,48,38,0
14630,52,2,99185,11,9,2,11,0,4,1,7298,0,50,38,1
14631,39,2,56648,11,9,5,11,1,4,0,0,0,47,38,0
14632,57,1,118481,9,13,2,9,0,4,1,0,1902,40,38,1
14633,21,2,321666,11,9,4,2,3,4,1,594,0,40,38,0
14634,22,5,119838,15,10,4,7,3,4,1,0,0,10,38,0
14635,26,2,330695,15,10,2,6,0,4,1,0,0,40,38,0
14636,26,5,58039,15,10,2,7,0,4,1,0,0,40,38,0
14637,44,2,313022,8,11,2,3,0,2,1,0,0,40,38,1
14638,42,2,178134,15,10,0,0,1,4,0,0,0,30,38,0
14639,40,2,165309,15,10,2,13,0,4,1,0,0,43,38,0
14640,22,2,216181,1,7,4,2,3,4,1,0,0,45,38,0
14641,62,2,178745,11,9,2,2,0,4,1,0,0,45,38,1
14642,44,2,111067,15,10,2,2,0,4,1,0,0,40,38,0
14643,33,4,295591,3,2,3,2,1,4,1,0,0,40,25,0
14644,45,2,123075,11,9,2,3,0,4,1,0,0,50,38,0
14645,18,2,78045,1,7,2,5,3,4,1,0,0,40,38,0
14646,32,1,255004,15,10,4,2,1,4,1,0,0,40,38,0
14647,33,2,254221,10,16,4,9,1,4,0,0,0,60,38,1
14648,20,2,174714,15,10,4,9,3,4,1,0,0,15,38,0
14649,68,4,450580,11,9,2,4,0,4,1,0,0,20,38,0
14650,61,2,128230,5,4,2,11,0,4,1,0,0,50,38,1
14651,48,2,192894,10,16,2,9,0,4,1,0,0,40,38,1
14652,45,2,325390,11,9,2,11,0,4,1,0,0,40,38,0
14653,36,4,20333,11,9,2,11,5,4,0,7688,0,40,38,1
14654,32,0,128714,11,9,4,7,3,2,0,0,0,32,38,0
14655,35,2,170797,9,13,0,7,1,4,0,0,0,40,38,0
14656,39,2,269186,11,9,2,2,0,4,1,0,0,40,38,0
14657,53,2,127671,5,4,2,6,0,4,1,0,0,40,38,0
14658,30,2,211840,15,10,5,11,4,2,0,0,0,16,38,0
14659,40,2,201495,9,13,0,10,1,4,1,0,0,45,38,0
14660,25,2,251854,15,10,4,0,1,2,0,0,0,40,22,0
14661,41,2,279297,11,9,4,11,1,2,0,0,0,60,38,0
14662,52,4,195462,11,9,2,4,0,4,1,0,0,98,38,1
14663,33,2,170769,11,9,2,2,0,4,1,0,0,40,38,0
14664,28,2,142443,11,9,4,2,3,4,1,0,0,40,38,0
14665,25,4,182809,11,9,2,2,0,4,1,7298,0,40,38,1
14666,53,2,121441,15,10,2,11,0,4,1,0,0,55,38,0
14667,44,2,275094,3,2,4,7,3,4,1,0,0,10,38,0
14668,35,2,170263,11,9,0,3,4,4,0,0,0,40,38,0
14669,38,2,172571,15,10,0,2,3,4,1,0,0,58,30,0
14670,34,2,178615,11,9,2,6,0,4,1,0,0,40,38,0
14671,33,2,279524,11,9,0,6,1,4,0,0,0,40,38,0
14672,24,5,165201,15,10,2,0,5,4,0,0,0,45,38,0
14673,65,1,323006,11,9,6,7,4,2,0,0,0,25,38,0
14674,29,2,235168,7,12,2,11,0,4,1,0,0,60,38,0
14675,39,3,114844,14,15,2,9,0,4,1,99999,0,65,38,1
14676,46,1,216414,15,10,2,10,0,4,1,0,0,40,38,1
14677,37,2,34378,5,4,2,4,0,4,1,2580,0,60,38,0
14678,47,5,80914,12,14,2,3,0,4,1,0,0,47,38,1
14679,62,2,73292,15,10,2,7,0,4,1,0,0,40,38,0
14680,54,4,212165,11,9,2,11,0,4,1,0,0,60,38,0
14681,90,2,52386,15,10,4,7,1,1,1,0,0,35,38,0
14682,33,2,205649,7,12,3,2,1,4,1,0,0,20,38,0
14683,57,2,109638,15,10,2,3,0,4,1,0,1672,45,38,0
14684,25,2,200408,7,12,4,2,3,4,1,0,0,40,38,0
14685,44,3,187720,15,10,2,11,0,4,1,0,0,50,38,1
14686,52,2,236180,9,13,3,7,1,4,1,0,0,50,38,0
14687,21,2,118693,15,10,4,6,3,4,1,0,0,40,38,0
14688,31,2,363130,11,9,4,7,4,2,1,0,0,18,38,0
14689,39,2,225544,12,14,2,13,0,4,1,0,0,40,30,0
14690,59,0,243612,11,9,6,6,4,4,0,0,0,40,38,0
14691,29,4,160786,11,9,2,3,0,4,1,0,0,55,38,0
14692,49,2,234320,5,4,4,9,2,2,1,0,0,45,38,0
14693,34,2,314646,6,5,2,2,0,4,1,0,0,40,38,0
14694,22,2,124971,9,13,4,11,1,4,1,0,0,40,38,0
